@relation 'project-crime-binary-weka.filters.supervised.instance.Resample-B0.0-S1-Z14.16-no-replacement-V-weka.filters.unsupervised.attribute.Remove-R7,9,14,38,44-50,78,93,96,99-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.instance.Resample-B0.0-S1-Z33.0-no-replacement-V-weka.filters.unsupervised.attribute.Remove-R1-2,5-9,11-12,14,16,18-24,26-34,36,38-39,41-56,60-62,64-65,67-86'

@attribute pctBlack numeric
@attribute pctWhite numeric
@attribute medIncome numeric
@attribute pctWdiv numeric
@attribute pctPubAsst numeric
@attribute medFamIncome numeric
@attribute persPoverty numeric
@attribute pctMaleDivorc numeric
@attribute pctFemDivorc numeric
@attribute pctKidsBornNevrMarr numeric
@attribute pctPersOwnOccup numeric
@attribute pctPopDenseHous numeric
@attribute pctSmallHousUnits numeric
@attribute pctHousOwnerOccup numeric
@attribute pctHousWOphone numeric
@attribute Class {0,1}

@data
0.83,91.77,80968,75.97,2.55,89205,392,6.11,8.79,0.31,92.9,0.33,12.05,91.4,0,1
2.4,95.94,38432,53.89,2.38,44990,680,9.67,11.17,1.08,75.31,0.96,48.91,69.23,1.03,1
0.47,98.97,41006,51.97,1.84,43308,375,6.12,8.86,0.67,87.07,0.62,30.19,82.88,0.52,1
0,99.17,24568,29.09,7.34,30432,1621,11.76,14.79,0.7,73.93,4.56,43.45,73.88,7.97,1
1.37,96.59,33646,50.78,3.88,38473,1570,7.57,10.38,1.11,88.78,1.38,35.52,87.29,1.76,1
1.01,97.28,87686,75.16,1.29,101156,475,4.52,7.32,0.04,89.92,0.36,17.87,86.31,0.23,1
2.51,95.78,46970,58.69,2.27,54759,306,7.98,10.52,0.46,79.17,0.7,49.1,75.22,0.35,1
1.72,96.8,39690,48.54,2.74,45006,405,7.78,9.14,1.31,81.57,1.31,28.01,80.47,0.7,1
1.82,95.3,37093,50.33,2.93,40764,906,8.26,11.44,0.9,82.63,1.76,40.5,77.33,0.22,1
0.2,97.64,46197,54.07,1.78,50977,521,7.42,10.28,0.58,78.88,1.38,35.19,73.85,0.97,1
0.06,98.01,43804,42.37,3.16,45205,392,3.1,5.09,0.44,92.3,4.84,12.48,91.06,0.6,1
0.57,97.78,30031,53.08,5.84,34481,1164,9.96,11.29,1.96,64.34,1.77,44.58,58.92,2.39,1
17.58,58.6,38532,31.39,12.03,41512,5071,10.58,14.28,5.04,63.21,11.08,43.52,61.4,3.61,1
0.24,98.94,40683,51.56,4.75,45695,1078,5.44,7.22,0.93,80.68,0.95,36.26,75.52,1.17,1
1.15,97.12,37161,60.56,3.1,43895,457,9.16,10.71,0.51,76.06,0.55,42.09,69.56,0.18,1
0.91,74.44,64587,66.71,2.66,70671,1260,9.23,12.44,0.5,66.82,3.72,39.03,62.97,0.09,1
2.04,79.17,50981,48.82,4.46,54463,1895,8.47,13.74,1.69,70.66,6.84,32.52,69.41,0.77,1
7.7,39.45,41533,41.28,8.44,45501,6560,8.46,11.92,3.64,60.09,19.82,56.96,58.1,0.85,1
1.05,90.6,45529,65.31,2.57,60046,2276,9.53,12.94,1,71.49,1.64,57.28,67.73,0.46,1
2.48,93.36,48547,61.76,2.23,57262,387,6.34,9.64,1.2,78,1.02,34.27,70.24,0.33,1
0.51,98.18,43759,50.36,3.25,51514,1077,7.04,9.48,0.8,79.58,0.54,36.73,74.47,0.24,1
0.75,94.89,57963,60.25,3.27,62194,331,5.76,8.75,1.02,85.34,0.64,25.48,81.1,0.22,1
0.5,98.33,38025,46.39,4.04,43570,834,8.56,10.71,1.29,80.07,1.24,38.49,75.79,2.35,1
1.57,97.58,48507,53.08,3.8,52230,245,5.63,7.66,0.84,91.75,0.84,23.78,89.02,0,1
0.41,97.15,89395,74.04,1.72,101583,346,4.27,7.14,0.42,87.3,0.48,13.64,85.64,0.09,1
0.72,97.03,35138,49.06,6.49,39755,1436,5.57,7.83,0.67,84.49,1.22,32.77,80.04,0.89,1
0.46,97.33,36771,51.41,4,42433,3313,7.71,9.82,0.69,86.97,1.87,27.25,84.27,1.08,1
13.68,85.05,25508,34.6,10.69,30760,3718,10.73,14.9,2.55,65.46,2.27,34.26,63.97,6.08,1
1.08,92.19,46199,42.78,2.82,48512,1417,8.82,11.65,0.48,75.96,4.92,19.98,75.04,3.47,1
4.57,94.09,28975,42.47,5.98,34699,1757,10.43,13.27,2.15,59.76,1.53,47.35,55.35,7.22,1
10.97,81.31,25550,36.38,5.89,28830,3538,11.39,15.99,3.78,66.59,3.95,42.86,67.98,4.78,1
0.48,98.48,41726,62.14,2.56,45389,1065,4.49,6.8,0.81,89.21,1.03,22.37,85.14,0.45,1
1.26,85.47,26409,43.65,5.73,31085,3960,8.47,11.73,0.86,64.55,7.46,54.41,63.77,8.27,1
1.38,65.51,17394,23.75,16.98,19097,11644,6.81,10.56,3.56,62.84,17.36,49.67,61.47,11.89,1
1.97,87.97,17886,54.72,2.27,36515,6029,2.87,5.48,2.02,35.39,3.49,61.33,31.87,1.79,1
1.34,94.55,57484,58.74,2.48,60837,466,5.21,6.9,0.61,90.1,0.89,17.36,88.41,0.95,1
0.66,95.64,59724,62.81,3.37,64760,283,5.96,8.03,0.52,88.8,0.82,27.91,85.99,0.43,1
0.23,98.52,34544,58.45,3.71,40361,1124,5.56,7.84,0.63,74.35,1.42,38.8,67.58,1.35,1
2.47,94.85,35808,49.28,6.43,42470,745,8.45,10.69,1.48,61.27,1.89,53.2,57.94,2.59,1
0.93,97.6,43419,41.69,3.1,48156,1113,9.68,11.22,1.01,69.22,1.72,55.85,62.79,2.19,1
2.13,96.03,20628,50.31,5.83,32469,2337,5.42,7.51,2.47,49.89,1.26,46.94,45.83,4.57,1
3.11,91.15,56543,67.04,1.76,61870,153,5.58,7.14,0.86,85.52,0.8,24.55,80.11,0.72,1
34.81,51.25,22224,24.14,13.06,25894,6717,11.84,15.3,17.03,35.2,9.49,57.77,35.44,18.93,1
0.85,95.76,35828,49.57,5.94,40457,678,10.7,12.2,1.22,83.25,1.86,38.1,81.04,1.71,1
1.11,97.96,27154,56.82,4.55,32701,830,5.44,6.45,0.64,81.38,0.31,33.47,75.64,1.4,1
3.49,95.03,27148,48.2,7.74,32801,2603,9.29,13.31,2.05,62.62,1.15,44.9,57.48,4.35,1
0.24,55.84,22032,27.11,23.93,24974,2827,5.95,10.5,3.93,57.06,21.94,52.95,59.28,6.86,1
1.31,81.35,36710,33.23,4.11,39235,687,8.64,11.67,2.11,65.93,9.81,33.7,66.48,2.59,1
1.06,97.4,31507,49.87,4.33,38281,2287,8.73,12.03,2.6,55.55,1.16,57.27,50.17,3.18,1
1.37,98.07,27688,45,6.14,32682,811,8.22,11.22,0.45,76.18,0.72,38.44,73.07,4.66,1
6.1,77.69,38822,40.38,4.39,42354,1137,8.91,12.66,4.17,55.7,8.95,49.41,53.99,4.17,1
0.85,97.1,40704,50.78,3.71,46376,3699,6.19,8.98,0.95,83.88,1.27,40.25,82.02,0.76,1
7.95,91.12,40216,46.18,4.18,44949,620,9.19,9.82,1.63,78.99,1.4,38.14,72,1.11,1
2.65,89.22,36097,39.63,6.27,41707,3031,10.65,15.95,1.5,58.9,4,47.93,55.84,1.23,1
0.55,97.81,45165,44.98,3.98,48506,830,7,9.23,0.81,80.66,1.31,44.81,76.38,1.05,1
8.94,61.47,37695,35.42,9.29,42004,1557,9.13,13.45,3.53,72.28,14.5,49.88,69.28,1.9,1
11.49,77.75,53710,48.86,4.19,55924,794,13.11,14.43,6.51,67.22,2.59,26.14,65.13,0.6,1
0.89,94.27,71996,68.43,0.6,75035,169,5.25,7.29,0.43,85.73,0.24,21.7,80.73,0.16,1
0.58,98.4,27027,52.26,6.47,32881,5958,6.79,8.34,1.62,72.8,1.28,43.34,66.11,2.37,1
41.48,57.56,19063,25.86,12.4,25025,2468,8.38,12.05,10.7,59.97,4.76,49.74,61.75,16.32,1
1.05,91.23,48776,51.83,3.15,56006,560,4.6,7.06,0.2,80.69,1.88,33.91,74.32,0.1,1
2.7,95.64,28745,40.64,5.93,32176,969,10.02,12.84,1.47,84.47,1.75,33.79,84.53,3.56,1
12.06,82.54,41028,46.43,2.52,46108,1343,8.16,13.94,1.81,70.39,3.35,27.98,67.72,1.87,1
5.21,76.28,47533,45.94,5.27,52161,1692,9.65,13.77,2.36,70.48,6.23,37.13,66.72,0.76,1
7.2,90.06,40885,44.5,2.4,42787,446,6.23,9.81,1.15,84.51,2.94,39.97,85.43,1.68,1
0.34,99.27,25927,47.25,5.73,32344,1601,6.35,7.29,0.78,71.56,0.7,38.8,65.31,1.08,1
0.63,97.19,42477,73.53,3.51,60157,1236,2.32,3.39,3.71,60.18,3.68,41.77,56.73,0.38,1
38.03,56.42,40431,45.69,5.99,46615,1074,8.97,12.15,5.07,69.57,4.88,46.83,62.04,2.58,1
2.41,93.66,46612,53.64,2.01,51023,1336,7.82,10.86,2.1,74.56,1.69,43.14,68.84,0.45,1
0.86,84.65,68742,66.23,3.1,80078,435,3.98,7.34,0.42,82.6,1.93,23.68,80.44,0.4,1
0.84,98.28,42614,35.13,5.25,47458,425,6.27,9.42,1.2,86.59,1.36,29.59,81.91,0.64,1
1.84,73.12,16162,32.72,15.35,19359,3311,8.71,13.17,2.16,59.55,6.34,54.01,57.2,16.74,1
0.91,97.62,60355,71.57,1.74,67061,277,4.22,9.81,0.35,94.34,0.24,12.77,92.97,0,1
0.41,98,50896,60.52,4.93,61843,554,7.23,8.85,1.32,82.11,0.61,32.43,74.02,0.81,1
0.24,98.98,40718,54.43,3.29,46549,326,8.47,10.54,0.55,80.04,0.42,34.54,76.8,0.44,1
0.34,98.9,40117,51.51,7.85,43162,750,5.41,7.43,0.99,90.35,1.28,29.79,87.8,0.44,1
1.33,96.41,34720,54.82,1.93,40116,594,7.54,9.41,0.93,70.46,1.6,38.07,66.4,6.47,1
6.93,84.59,24716,55.67,2.18,43125,11211,3.09,5.27,1.36,35.95,5.79,63.27,33.16,0.81,1
0.66,96.98,60357,70.05,1.82,69515,896,4.1,7.14,0.41,84.33,0.43,25.73,79.69,0.15,1
0.99,98.06,36652,45.42,3.8,44967,1308,9.71,13.17,1.44,70.25,1.22,44.11,63.86,5.08,1
2.35,97.3,25615,44.51,7.65,30227,1214,6.92,8.35,0.71,84.78,0.93,40.03,83.44,0.86,1
4.35,92.11,31007,43.59,6.93,37634,3356,8.12,10.96,1.58,67.91,1.73,52.31,60.35,1.64,1
0.19,98.02,32285,56.29,5.58,38123,1373,8.04,11.21,1.66,72.48,1.31,41.25,67.13,1.41,1
1.08,97.1,39638,53.75,2.49,44306,836,7.11,10.27,0.97,78.26,0.76,36.6,72.2,0.26,1
0.6,98.26,36682,37.44,7.31,40904,563,7.66,10.85,1.15,78.26,1.34,39.59,72.6,1.4,1
0.38,95.16,24535,53.83,9.04,32441,9580,7.07,9.22,2.06,60.71,2.29,50.13,57.2,1.95,1
3.52,95.13,32704,54.7,4.52,37695,1977,8.39,11.99,1.18,78.76,1.07,43.28,76.93,1.73,1
1.12,96.38,52956,57.34,2.5,59482,1223,7.04,10.02,1.28,78.95,0.96,37.35,72.53,0.46,1
0.73,98.37,25053,41.62,5.3,26652,1556,10.67,12.82,0.43,76.28,2,46.75,78.47,4.17,1
0.46,99.03,25322,44.07,7.33,30449,2072,9.85,12.03,0.71,72.69,0.8,38.09,69.54,5.6,1
0.76,97.48,43236,54.04,1.54,48186,309,5.94,7.84,0.71,83.47,0.98,20.77,82.7,1.51,1
0.37,98.68,50987,48.49,2.24,52606,621,5.88,6.95,0.66,91.4,1.28,31.2,89.85,0.16,1
0.92,93.53,40515,55.79,3.16,48440,1414,9.55,14.05,1.06,71.47,2,40.76,66.99,0.86,1
3.94,93.73,61144,73.09,1.39,75571,502,6.59,10.1,0.64,81.21,0.55,32.35,76.37,0.24,1
1.01,97.13,42783,56.61,3.08,49478,1238,7.86,9.93,0.97,77,1.36,42.84,71.93,1.01,1
7.74,89.84,23420,39.33,7.79,30214,2584,10.38,15.08,2.37,65,2.04,46.65,60.84,7.44,1
3.34,90.96,20277,32.18,12.26,22974,1882,10.57,13.47,2.82,63.81,3.57,48.03,64.94,12.49,1
1.21,96.68,53768,64.57,1.98,62589,335,7.11,8.1,0.37,88.01,0.66,32.55,81.93,0.2,1
15.59,83.14,32877,39.95,3.89,38190,1413,10.03,14.45,5.59,67.4,1.82,45.66,63.34,2.98,1
1,93.31,14456,41.46,5.39,24973,3396,6.77,9.84,1.58,41.35,2.59,65.42,36.38,2.78,1
2.01,87.1,63607,55.58,1.76,68739,615,8.81,12.25,1.01,75.47,1.67,32.33,69.16,0.12,1
0.59,97.87,34644,63.01,2.46,42345,687,6.63,8.77,0.77,74.91,0.64,49.13,67.78,0.62,1
2.1,92.56,60979,65.28,1.3,67827,1278,4.5,7.04,0.5,83.76,0.68,32.12,76.11,0.05,1
0.29,98.87,33410,61.47,3.49,40287,470,7.41,8.99,1.24,75.28,0.53,37.93,68.85,0.15,1
1.2,96.79,30200,43.97,10.29,34723,1261,12.55,13.43,1.57,84.08,1.83,42.82,81.9,3.58,1
0.23,95.53,39433,56.2,3.74,47068,473,5.05,8.18,1.15,64.02,1.57,57.63,56.17,0.83,1
39.47,49.16,46758,44.2,5.71,53022,2072,9.05,13.33,7.55,64.67,6.44,46.97,60.96,2.68,1
18.19,67.49,25679,28,8.31,29419,2220,9.36,11.3,3.21,63.98,8.78,44.74,64.33,15.37,1
0.22,97.96,30907,47.59,4.71,34865,698,8.84,11.36,2.21,63.67,1.35,40.78,59.24,1.92,1
12.04,86.05,22032,41.21,12.93,27725,20192,11.19,13.01,5.55,60.21,2.13,44.9,56.58,5.63,1
0.25,97.28,53140,74.53,1.81,62787,466,4.84,9.35,0.19,86.34,0.27,24.21,81.72,0.11,1
4.61,86.47,34950,34.61,1.18,41337,2049,12.57,18.07,1.87,51.24,4.43,54.01,45.34,6.24,1
0.96,94.52,35018,42.59,3.09,37446,1065,7.94,11.43,0.09,82.81,3.49,29.01,80.52,1.48,1
4.86,92.15,52205,51.73,1.8,61296,1584,8.31,12.59,0.88,73.33,1.21,33.23,67.77,1.21,1
0.17,96.99,31193,37.33,5.9,34759,973,11.19,14.01,0.8,70.15,4.39,43.82,66.18,4.16,1
9.53,89.56,22936,40.81,7.34,29368,17812,12.68,15.86,3.94,63.31,2.05,59.88,58.98,6.69,1
3.17,93.5,30786,39.13,8.59,37397,3399,7.76,11.38,2.88,45.64,2.52,63.34,41.34,1.67,1
0.85,91.74,46502,56.88,3.39,56668,559,10.93,14.96,0.87,67.26,2.38,52.05,60.9,1.04,1
0.08,99.14,37500,45.85,5.26,41156,937,8.67,10.32,0.71,76.46,1.74,32.04,73.33,1.59,1
0.43,98.53,36121,50.67,2.77,42556,635,8.66,12.02,0.7,73.74,1.11,52.43,68.04,2.32,1
0.16,99.05,41449,53.58,2.98,47420,415,5.4,6.04,0.76,85.9,0.59,32.36,80.8,0.13,1
7.63,90.4,37987,35.37,5.07,41971,1482,12.26,13.61,3.97,69.51,2.89,50.72,63.79,2.14,1
0.82,97.6,55752,64.8,2.55,65070,1837,5.29,8.23,0.46,82.21,0.64,26.09,80.31,0.18,1
0.59,95.96,49658,62.08,3.18,56569,894,4.16,6.93,0.38,84.73,0.85,28.86,80.97,0.23,1
6.65,92.61,18370,40.93,9.8,26550,4241,10.07,11.43,3.79,67.8,0.95,50.25,64.91,8.34,1
4.7,62.8,46206,42.18,8.94,50281,71676,9.68,13.66,3.89,61.33,14.88,46.64,61.29,1.55,1
1.03,97.17,22452,31.43,15.73,28972,13017,8.65,12.05,3.25,37.65,2.49,59.98,32.97,3.62,1
3.54,94.3,40287,45.37,4.29,44123,1489,8.13,10.91,1.6,81.76,1.68,38.34,76.99,0.68,1
0.35,97.11,25326,47.11,4.21,34269,9603,7.29,9.94,1.64,57.42,1.67,59.32,48.1,2.66,1
0.39,97.37,52044,53.21,4.77,59168,648,6.19,9.6,0.34,84.94,0.65,25.61,80.61,0.61,1
0.44,98.58,43960,53.39,5.4,51815,1025,5.79,8.44,0.53,78.05,0.69,38.31,71.22,0.24,1
0.58,97.78,31602,52.07,4.69,41824,1845,8,11.42,1.35,63.72,1.29,49.98,55.76,2.06,1
25.08,73.83,29450,45.05,5.17,33359,1425,10.59,14.1,3.49,71.85,2.22,50.35,68.86,1.01,1
0.21,75.43,33482,31.36,12.31,36204,1553,7.21,9.92,2.23,58.67,22.82,51.63,62.09,4.2,1
3.43,89.45,27101,36.85,12.41,33357,5461,9.25,12.04,5.37,51.35,3.59,54.28,48.27,4.78,1
4.47,93.33,35550,53.03,2.84,42970,803,10.51,11.38,1.87,49.12,1.39,58.82,39.01,0.73,1
2.08,92.78,59719,66.23,2.91,70071,3335,4.92,7.62,0.7,73.79,0.84,33.82,68.91,0.37,1
7.02,91.7,37764,44.16,4.44,42829,692,8.8,11.55,2.17,80.2,1.99,37.18,78.76,3.46,1
4.06,95.02,36809,53.17,3.13,41653,1657,7.52,10.63,1.26,82.95,1.36,31.13,78.99,0.28,1
2.07,94.85,53693,53.26,1,55113,167,6.6,8.4,0.19,87.01,1.75,15.04,86.33,1.37,1
44.58,54.68,26125,29.04,10.49,31379,8864,9.99,11.88,8.21,68.27,3.41,34.4,67.75,10.47,1
8.7,67.75,35558,21.61,10.11,38055,9867,9.47,13.97,4.56,65.6,13.4,42.51,64.19,5.61,1
8.91,78.84,40679,40.04,6.56,43574,3872,8.34,13.78,2.47,65.71,4.87,35.67,64.48,1.85,1
1.26,77.47,31671,37.06,10.34,36935,3727,10.75,15.27,2.55,58.53,9.71,48,57.19,4.04,1
0.98,93.3,26826,50.49,3.62,37491,13910,7.58,11.36,1.3,58.03,2.02,48.09,52.68,2.39,1
1.31,77.21,46395,55.83,2.78,60628,1914,8.4,9.99,0.67,59.99,4.06,76.35,58.44,0.47,1
0.37,99.22,36977,63.09,3.62,44774,690,6.32,8.82,0.46,79.46,0.47,43.76,71.61,1.03,1
3.23,73.48,60462,59.72,2.07,66991,827,10,13.35,0.84,66,3.02,48.93,60.12,0,1
0.95,78.23,56255,55.22,4.66,60350,1883,7.67,11.67,1.39,77.87,5.68,25.83,75.15,0.27,1
1.97,92.46,68654,67.6,1.95,75068,974,5.49,7.46,0.15,88.21,1.07,24.66,85.5,0.34,1
0.35,99.08,40059,44.25,6.44,45550,609,5.84,8.91,1.42,75.6,1.46,38.2,71.3,1.4,1
11.65,87.43,25670,40.84,5.49,31618,3246,13.29,18.03,3.64,57.57,1.8,55.42,53.86,9.31,1
0.67,91.56,46374,48.11,2.69,55026,2852,10.75,14.3,1.15,59.8,5.2,52.31,58.59,1.17,1
17.99,81.05,32348,37.96,4.79,38138,1424,10.69,13.81,4.63,59.27,2.22,51.57,54.62,3.39,1
0.59,98.3,46875,52.68,2.73,50665,337,4.96,8.87,0.62,84.76,0.74,11.3,84.24,0.43,1
0.17,98.32,36644,49.15,4.61,43652,733,7.67,13.3,1.51,76.07,1.58,40.15,69.32,0.27,1
12.83,84.25,34891,41.44,5.18,40116,3056,11.75,14.55,4.82,47.83,2.12,46.93,45.5,5.17,1
21.63,76.04,26614,37.01,5.7,33353,2049,12.35,13.4,6.71,40.13,2.71,62.83,37.3,8.78,1
18.26,73.47,40327,42.28,5.53,45092,869,8.77,12.77,8.37,60.74,5.91,45.58,59.27,4.4,1
4.7,90.47,58756,58.58,3.17,63602,372,5.61,7.67,0.76,87.57,0.95,34.04,83.87,0,1
15.27,62.22,21483,25.76,9.91,24317,2746,12.02,14.01,3.51,57.73,14.22,60.27,57.07,19.83,1
3.79,70.6,51231,47.6,5.59,55411,7316,9.16,12.25,1.86,67.72,6.89,38.82,64.56,0.63,1
7.73,86.42,25385,38.49,9.69,30516,2511,11.48,14.77,3.22,62.5,2.27,43.15,60.68,7.68,1
2.72,93.82,50492,53.18,1.82,55248,667,7.37,11.13,0.52,78.85,1.84,16.83,75.4,0,1
8.43,90.66,26777,31.35,6.53,31531,1070,11.6,13.33,1.85,62.27,2.21,42.87,60.33,8.09,1
11.17,87.79,23839,36.86,6.82,29214,897,11.72,12.7,2.46,64.03,1.67,50.51,61.92,8.95,1
0.3,97.43,36171,48.34,3.37,41238,973,9.01,10.34,0.54,77.59,2.88,38.79,76.1,3.42,1
0.07,78.36,14292,13.5,20.09,15406,4159,3.99,10.16,2.15,72.24,26.11,52.56,71.91,17.24,1
7.05,87.15,20364,32.77,7.96,25282,2989,10.52,13.23,1.46,61.46,3.81,53.23,62.73,12.39,1
0.17,98.67,41338,61.33,1.86,43575,310,5.67,6.94,0.73,84.67,0.96,22.05,83.48,0.91,1
8.37,88.59,22469,42.99,9.38,28394,5479,12.38,14.53,3.15,67.39,0.96,51.26,62.98,4.93,1
16.72,68.7,21160,34.05,9.54,28458,2435,8.77,11.83,3.15,65.9,7.08,54.39,66.16,12.18,1
7.36,88.58,41944,36.52,3.11,45986,927,8.22,10.33,2.48,71.76,2.19,47.98,68.94,1.68,1
2.86,93.83,59633,61.61,2.55,65249,1136,4.26,6.32,0.68,89.54,1.05,31.73,85.51,0.2,1
1.99,90.35,75221,69.77,2.25,85531,502,3.78,7.12,1.34,83.74,1.1,21.82,78.57,0.13,1
1.06,95.97,38694,56.08,4.25,45957,645,7.95,7.61,0.9,76.59,1.09,42.6,71.65,0.73,1
0.79,97.97,35786,48.16,5.3,42120,4078,7.91,10.64,1.18,80.58,1.06,44.43,74.41,0.95,1
9.18,89.59,20585,36.55,10.61,24753,7614,12.17,15.68,3.48,60.5,1.51,51.66,58.76,12.47,1
17.59,81.3,36999,40.13,2.81,42389,686,7.98,12.95,1.02,68.96,1.2,30.31,65.67,1.32,1
3.43,71.63,46403,54.52,4.71,53081,5461,11.09,15.21,2.35,51.74,8.4,59.72,48.9,0.82,1
0.74,98.63,30650,51.28,3.54,35818,546,7.29,9.07,0.73,74.13,1.66,45.25,69.16,1.68,1
5.17,86.79,25953,38.55,6.2,31201,2436,8.43,11.65,1.58,56.3,5.75,43.33,54.08,7.65,1
1.85,95.15,69019,68.13,0.97,71958,364,3.85,7.17,0.41,91.93,0.34,9.37,89.58,0.12,1
0.42,98.73,43486,58.95,1.67,46827,313,6.53,9.59,0.53,79.96,0.91,36.33,75.36,0.12,1
2.57,73.69,44707,49.09,5.81,49460,5657,11.11,14.67,2.33,50.13,9.29,57.35,47.07,0.64,1
3.16,92.98,51762,68.72,3.22,71883,1270,4,7.13,0.49,73.06,0.62,38.8,63.1,0.43,1
1.2,68.17,40955,34.75,12.12,44133,4005,9.16,13.93,3.64,55.58,14.19,43.51,56.81,5.01,1
2.13,97.31,23999,41.89,7.56,29559,1358,8.52,12.32,0.78,71.66,1.31,42.98,67.23,3.96,1
1.04,97.06,37302,49.03,1.89,43723,901,9.16,12.11,1.04,74.54,1.32,36.31,68.79,1.07,1
0.46,95.69,32069,50.03,2.63,37832,386,9.54,14.32,0.39,73.74,2.26,39.25,72.01,1.99,1
8.69,90.79,17805,34.19,18.36,24023,2895,9.99,13.79,3.16,60.56,1.38,45.3,58.29,10.61,1
1.68,90.12,39848,50.35,2.46,44966,958,9.26,13.55,1.33,70.44,2.78,57.32,64.61,0.44,1
0.93,95.98,57464,66.96,2.05,66046,651,6.03,9.2,0.65,82.57,0.6,31.23,78.69,0.36,1
1.3,74.02,34372,40.04,11.27,39652,25484,8.68,13.33,2.62,39.38,18.31,75.17,38.71,1.53,1
1.6,96.57,42805,47.7,5.41,50394,1126,5.97,9.06,1.18,64.62,1.47,47.35,56.96,0.69,1
1.12,88.49,46116,45.18,5.34,51444,2328,8.77,12.44,1.66,76.01,5.65,31.89,73.94,0.99,1
2.18,82.95,20501,32.1,12.47,24997,20778,12.64,15.24,3.75,66.74,3.73,51.39,64.81,6.42,1
0.77,91,59020,69.37,1.89,67412,628,4.91,7.87,0.48,87.71,1.08,29.18,85.4,0.54,1
3.18,87.82,39087,46.65,4.61,44012,1966,11.65,13.45,1.55,61.32,4.37,38.09,60.47,3.78,1
2.19,86.95,34205,43.65,4.29,38177,3914,7.77,10.44,1.85,83.9,4.32,49.04,82.89,2.22,1
6.14,91.22,41224,42.42,3.72,45694,1786,8.18,11.43,2.3,81.15,1.81,35,74.72,1.2,1
0.79,96.23,61524,61.48,1.45,66461,356,6.05,8.14,0.73,87.81,0.6,35.41,85.76,0.33,1
0.99,93.95,29099,48.61,3.47,35602,1390,11.24,15.55,0.86,60.59,1.9,55.18,56.93,3.22,1
6.46,86.61,45516,51.6,3.55,50457,2720,7.81,8.55,1.14,77.7,2.32,42.2,72.9,0.99,1
2.71,93.43,32332,43.09,4.61,39415,561,8.33,10.43,1.56,46.91,2.72,69.83,41.52,1.18,1
5.73,87.64,49777,55.76,3.47,59056,1590,5.23,8.4,1.16,74.83,1.86,37.99,68.89,0.51,1
0.44,99.17,31617,30.2,4.92,32658,1060,8.77,11.21,1.33,88.92,2.73,30.41,88.97,3.41,1
1.37,97.22,42310,45.37,3.98,47402,643,6.94,9.5,1.89,74.48,0.81,38.71,68.41,0.69,1
6.15,65.56,24686,23.78,21.26,26811,7032,9.85,14.91,5.36,55.53,12.01,46.43,56.97,5.74,1
13.94,85.03,32493,37.38,5.63,36829,2215,7.7,11.08,2.18,76.84,2.55,20.45,77.32,4.94,1
16.95,80.88,32779,38.74,4.07,38268,1640,11.29,15.37,3.4,67.4,2.44,40.89,62.27,3.21,1
0.72,97.66,36906,52.82,1.87,42160,568,6.32,9.15,1.86,78.17,1.35,39.84,72.12,0.34,1
1.79,94.7,48901,45.5,2.04,54669,1226,10.73,13.81,0.76,67.83,2.61,37.38,62.64,3.3,1
0.47,94.22,26770,50.43,8.46,33367,12607,9.48,11.47,2.83,62.36,2.25,51.49,56.56,2.71,1
5.25,58.66,37174,33.28,11.02,38700,17608,8.76,12.93,4.93,52.55,25,54.2,53.74,2.72,1
0.15,97.68,44735,65.17,2.13,52077,351,5.07,8.51,0.64,77.23,0.72,27.52,71.46,0,1
6.19,93.34,20066,37.88,11.15,27034,2133,12.08,15.95,2.01,64.92,1.27,48.32,63.34,10.48,1
0.1,99.05,29042,38.98,4.9,33971,873,10.27,13.06,0.98,69.67,2.09,42.4,67.12,4.57,1
0.85,97.55,26680,43.78,12.51,35356,2145,11.49,15.13,2.99,61.26,1.07,49.2,54.91,4.32,1
2.7,95.94,47421,54.42,2.9,50901,318,6.93,8.55,0.97,88.37,1.7,32.19,86.66,0.67,1
5.46,93.04,25015,39.59,3.53,30279,1216,12.07,16.47,2.13,58.19,1.54,63.38,54.55,3.5,1
8.04,90.62,25380,45.08,5.31,30490,1897,10.78,12.05,2.55,72.47,2.57,62.52,71.49,5.45,1
1.99,91.15,48758,42.9,2.3,50301,814,6.27,9.16,1.73,86.7,2.84,21.19,86.53,0.17,1
0.08,98.5,32994,40.84,2.43,39639,1557,10.85,14.38,0.84,66.32,1.18,50.03,58.51,3.45,1
1.08,93.83,31833,39.06,4.91,36664,5550,10.7,14.71,2.14,63.02,2.85,42.2,58.35,2.58,1
2.42,94.66,36562,46.79,2.82,40460,742,8.97,10.03,1.32,73.66,1.91,40.41,64.53,1.4,1
0.23,98.84,66844,74,1.81,78324,134,3.84,7.32,0,96.12,0.23,13.76,95.52,0,1
1.5,96.16,43593,55.37,3.95,48350,370,8.17,11,0.91,79.64,1.28,36.38,76.17,0.63,1
0.54,98.76,34350,42.16,3.89,39847,1125,9.17,14.04,1.24,70.7,1.07,35.96,66.8,2.48,1
1.14,97.54,43888,63.59,2.9,53111,684,5.37,8.27,0.76,84.09,0.47,37.93,79.48,0.52,1
3.42,94.14,31053,45.16,3.67,35205,1393,8.69,10.46,0.43,76.04,3.24,41.15,75.24,3.72,1
0.55,98.01,56115,64.16,1.76,61409,583,7,9.83,0.51,87.86,0.6,29.07,84.29,0.32,1
